SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
539267,DRHABEEB    ,X ,Q,45.80,45.80,45.80,45.80,45.80,43.65,2,6,274.00,
539268,SYNGENE     ,A ,Q,569.95,569.95,558.00,559.40,559.40,564.65,485,11385,6410773.00,
539273,PECOS       ,M ,Q,18.05,20.95,18.05,20.95,20.95,19.15,2,2000,39000.00,
539274,BLFL        ,Z ,Q,4.16,4.16,4.16,4.16,4.16,4.37,7,11109,46213.00,
539275,MSL         ,T ,Q,68.35,70.00,68.35,68.60,68.60,67.00,9,6079,416778.00,
539276,KAYA        ,B ,Q,281.55,286.75,277.70,281.45,281.45,279.95,174,4637,1309174.00,
539278,SYMBIOX     ,X ,Q,0.94,0.94,0.94,0.94,0.94,0.94,1,4,3.00,
539287,ORTINLAABS  ,T ,Q,27.70,27.70,27.70,27.70,27.70,29.15,10,696,19279.00,
539288,AVI         ,XT,Q,6.13,6.77,6.13,6.77,6.77,6.45,4,4,25.00,
539289,MJCO        ,T ,Q,69.00,70.00,68.00,68.35,68.25,68.85,467,59129,4044929.00,
539290,BINDALAGRO  ,B ,Q,18.50,20.00,18.00,18.45,18.60,18.10,466,62984,1203671.00,
539291,OZONEWORLD  ,X ,Q,72.95,73.00,70.80,71.40,71.45,72.95,129,46467,3311843.00,
539301,ARVSMART    ,B ,Q,99.25,100.50,98.60,100.05,99.90,99.25,71,2750,274589.00,
539302,POWERMECH   ,A ,Q,563.30,572.05,555.95,560.70,559.65,565.80,235,1659,934968.00,
539304,CANOPYFIN   ,XT,Q,14.03,14.03,14.03,14.03,14.03,13.37,1,5,70.00,
539310,THINKINK    ,X ,Q,31.80,31.80,29.15,30.60,29.65,30.20,229,974029,29000830.00,
539312,UTISENSETF  ,B ,Q,515.10,520.95,511.00,517.99,517.99,518.66,21,39,20145.00,
539313,UTINIFTETF  ,B ,Q,1535.00,1540.00,1511.00,1540.00,1540.00,1523.65,11,20,30622.00,
539331,VETO        ,B ,Q,121.35,127.35,121.00,127.35,127.35,121.30,68,4033,510151.00,
539332,NAVKARCORP  ,B ,Q,31.75,32.80,30.75,31.80,31.80,31.55,401,48017,1536691.00,
539334,SHREEPUSHK  ,B ,Q,146.65,148.50,143.60,146.50,145.70,146.95,581,16746,2456738.00,
539336,GUJGAS      ,A ,Q,550.90,553.55,531.25,537.75,537.75,548.35,1838,31467,17078392.00,
539346,SADBHIN     ,B ,Q,20.10,20.20,19.85,19.95,19.90,20.00,67,8530,170970.00,
539351,PRABHAT     ,B ,Q,97.45,98.00,97.35,97.40,97.40,97.50,70,4530,441593.00,
539353,SALAUTO     ,X ,Q,170.00,170.00,162.00,163.00,163.00,162.20,7,51,8462.00,
539354,POLYSPIN    ,X ,Q,53.30,53.80,51.60,53.80,53.80,53.35,34,2753,146661.00,
539359,PRITIKAUTO  ,X ,Q,105.75,105.75,95.00,96.15,96.15,101.90,810,54688,5392666.00,
539363,SKC         ,T ,Q,5.85,5.85,5.85,5.85,5.85,5.85,2,60,351.00,
539384,KRISHNACAP  ,XT,Q,3.43,3.43,3.43,3.43,3.43,3.59,3,268,919.00,
539391,ACME        ,X ,Q,20.10,20.10,19.55,19.80,19.80,19.90,12,325,6409.00,
539399,BELLACASA   ,B ,Q,128.70,132.00,122.00,125.70,125.70,126.15,14,363,45555.00,
539400,MALLCOM     ,X ,Q,400.00,418.85,400.00,408.45,416.00,400.00,81,2982,1215817.00,
539403,ARAMBHAN    ,M ,Q,2.55,2.58,2.55,2.58,2.58,2.50,2,25000,63900.00,
539404,SATIN       ,A ,Q,95.20,99.00,95.20,98.05,98.05,94.30,815,105370,10357552.00,
539407,GENCON      ,B ,Q,45.65,48.70,45.65,48.50,48.50,45.30,16,238,11480.00,
539409,NEERAJ      ,XT,Q,10.00,10.00,10.00,10.00,10.00,10.20,1,100,1000.00,
539428,TEJNAKSH    ,B ,Q,74.80,74.80,70.30,73.00,74.15,71.30,81,16573,1193604.00,
539437,IDFCFIRSTB  ,A ,Q,54.55,55.50,53.80,55.30,55.30,54.30,10284,3394365,186582256.00,
539447,BEARDSELL   ,B ,Q,9.17,9.92,9.17,9.92,9.92,9.75,12,288,2784.00,
539448,INDIGO      ,A ,Q,1553.95,1591.95,1546.60,1577.30,1577.30,1550.60,1532,27993,43786923.00,
539450,SHK         ,A ,Q,110.85,113.65,110.50,112.45,112.45,111.05,261,8106,912279.00,
539470,SHREEGANES  ,X ,Q,120.95,120.95,116.85,117.60,117.05,117.05,51,16252,1936247.00,
539480,LICNETFN50  ,B ,Q,158.50,164.99,158.50,160.51,160.51,160.96,5,25,4064.00,
539487,LICNETFSEN  ,B ,Q,548.70,559.00,537.00,537.05,537.05,548.70,5,7,3816.00,
539515,QUINT       ,XT,Q,310.30,310.40,310.30,310.30,310.30,316.60,10,542,168206.00,
539516,HDFCNIFETF  ,B ,Q,156.50,157.60,154.51,156.32,155.61,155.95,95,2302,358574.00,
539517,SXETF       ,B ,Q,530.00,534.90,522.00,526.05,526.05,526.48,36,318,167930.00,
539518,UDAYJEW     ,X ,Q,116.25,118.75,110.10,114.50,114.50,113.95,26,230,26039.00,
539519,MAYUKH      ,X ,Q,24.40,24.85,24.30,24.50,24.50,24.30,48,11100,271147.00,
539523,ALKEM       ,A ,Q,2736.55,2791.70,2701.50,2719.50,2723.20,2706.90,1241,6795,18658959.00,
539524,LALPATHLAB  ,A ,Q,2915.00,3085.00,2885.00,3065.45,3071.35,2897.90,3277,25298,75294280.00,
539525,NAVKETAN    ,XT,Q,0.56,0.56,0.56,0.56,0.56,0.54,6,2195,1229.00,
539526,SCTL        ,B ,Q,0.52,0.55,0.50,0.52,0.52,0.54,561,1712877,889712.00,
539527,CREATIVE    ,X ,Q,315.60,338.15,315.60,338.10,338.00,322.05,60,184,59955.00,
539528,AAYUSH      ,X ,Q,27.80,29.00,25.75,27.20,27.70,27.65,78,2527,68436.00,
539542,LUXIND      ,A ,Q,1810.05,1843.60,1784.00,1809.05,1809.05,1791.40,382,1839,3336677.00,
539544,ABHIINFRA   ,XT,Q,4.69,4.69,4.69,4.69,4.69,4.60,14,21307,99929.00,
539546,BNL         ,X ,Q,6.51,6.51,6.51,6.51,6.51,6.51,1,15,97.00,
539551,NH          ,A ,Q,417.40,425.00,415.00,423.50,423.50,413.65,484,7161,3007481.00,
539561,REMLIFE     ,XT,Q,40.10,42.10,40.00,40.00,40.00,40.10,5,518,20995.00,
539562,AARNAV      ,XT,Q,87.75,87.75,79.50,81.00,85.00,83.60,17,699,56650.00,
539570,ACEWIN      ,M ,Q,12.64,12.64,12.64,12.64,12.64,13.30,2,19200,242688.00,
539594,MISHTANN    ,X ,Q,4.96,5.00,4.80,4.91,4.94,4.96,117,25220,123495.00,
539596,DELTA       ,X ,Q,4.84,4.84,4.84,4.84,4.84,4.84,1,20,96.00,
539597,JSLHISAR    ,A ,Q,133.40,135.70,130.50,132.95,132.95,131.05,1742,94762,12658704.00,
539607,BLUECLOUDS  ,XT,Q,10.00,10.00,10.00,10.00,10.00,10.00,1,100,1000.00,
539621,BCLENTERPR  ,XT,Q,10.17,10.89,10.17,10.80,10.80,10.70,14,9533,99813.00,
539636,PRECAM      ,B ,Q,39.75,41.15,39.25,40.30,40.40,40.75,325,23411,952884.00,
539658,TEAMLEASE   ,A ,Q,3744.00,3884.10,3679.20,3703.20,3704.80,3675.55,164,456,1719351.00,
539660,BESTAGRO    ,B ,Q,425.00,505.35,423.45,475.95,474.00,429.60,329,5371,2495728.00,
539661,ACEMEN      ,XT,Q,37.45,37.45,37.45,37.45,37.45,37.00,5,612,22919.00,
539669,RGF         ,Z ,Q,1.23,1.23,1.18,1.20,1.23,1.18,8,2769,3283.00,
539673,RCL         ,XT,Q,8.00,8.00,7.66,7.80,7.80,7.88,10,642,5000.00,
539678,QUICKHEAL   ,A ,Q,188.00,194.85,186.25,192.90,192.90,186.95,527,24964,4781516.00,
539679,KAPILRAJ    ,X ,Q,10.00,10.00,10.00,10.00,10.00,10.00,1,5,50.00,
539686,KPEL        ,B ,Q,57.60,57.95,55.20,56.60,57.90,58.00,14,432,24350.00,
539692,IFINSER     ,X ,Q,5.15,5.15,5.05,5.05,5.05,5.15,60,14363,72833.00,
539697,HILIKS      ,XT,Q,7.00,7.00,6.90,6.90,6.90,7.00,5,175,1209.00,
539725,GOKULAGRO   ,B ,Q,20.05,20.50,19.95,20.40,20.40,19.85,193,7343,147968.00,
539730,FREDUN      ,XT,Q,415.55,450.00,415.55,436.50,436.50,437.10,43,957,424316.00,
539742,SIMBHALS    ,B ,Q,8.16,8.30,7.63,7.63,7.66,8.03,65,16333,129569.00,
539767,MNIL        ,X ,Q,7.60,7.60,7.60,7.60,7.60,7.51,5,1310,9956.00,
539770,DARJEELING  ,XT,Q,3.85,3.85,3.52,3.79,3.79,3.67,18,4010,14829.00,
539773,ADVIKCA     ,XT,Q,1.47,1.47,1.47,1.47,1.47,1.49,4,700,1029.00,
539784,LICNFNHGP   ,B ,Q,156.00,157.00,155.00,155.00,155.00,150.90,6,14,2173.00,
539785,PDMJEPAPER  ,B ,Q,23.15,24.60,23.15,23.65,23.90,23.95,60,4437,105653.00,
539787,HCG         ,A ,Q,184.90,192.10,183.00,184.55,185.40,185.80,306,6526,1219617.00,
539798,UMIYA       ,X ,Q,8.73,8.73,8.73,8.73,8.73,8.00,3,586,5115.00,
539799,BHARATWIRE  ,T ,Q,39.50,39.50,36.10,39.45,39.45,37.70,49,6337,249206.00,
539800,CHDCHEM     ,B ,Q,16.00,16.00,16.00,16.00,16.00,16.30,27,6864,109824.00,
539807,INFIBEAM    ,A ,Q,45.00,46.35,44.55,45.10,45.10,45.40,1583,475182,21584682.00,
539814,LELAVOIR    ,X ,Q,43.50,43.65,42.00,43.35,43.35,42.45,29,11125,479981.00,
539835,SUPERIOR    ,X ,Q,133.30,134.85,133.30,134.70,134.70,133.25,197,5695,765179.00,
539837,RPEL        ,T ,Q,242.55,242.55,219.45,230.00,230.00,231.00,18,167,38247.00,
539841,LANCER      ,B ,Q,67.05,72.95,67.05,69.95,70.00,69.00,81,8174,580899.00,
539844,EQUITAS     ,A ,Q,85.45,85.65,83.10,83.85,83.90,84.65,1054,88960,7531770.00,
539854,HALDER      ,X ,Q,118.00,118.00,115.65,116.95,118.00,118.00,7,89,10339.00,
539871,THYROCARE   ,A ,Q,1034.00,1064.15,1000.00,1008.10,1008.10,1014.60,3601,49097,50701458.00,
539872,BAJAJHCARE  ,B ,Q,459.70,467.00,452.55,454.75,454.75,456.35,787,53416,24660805.00,
539874,UJJIVAN     ,A ,Q,214.60,218.50,212.85,217.25,217.00,214.45,522,34587,7489134.00,
539875,RSDFIN      ,X ,Q,34.50,34.50,34.50,34.50,34.50,34.50,2,34,1173.00,
539876,CROMPTON    ,A ,Q,375.00,381.15,367.10,379.90,379.40,372.90,1129,40814,15289359.00,
539883,PILANIINVS  ,A ,Q,1682.90,1700.00,1670.00,1695.40,1692.95,1661.50,55,146,246097.00,
539884,DARSHANORNA ,B ,Q,14.50,14.97,14.45,14.45,14.45,14.26,4,105,1522.00,
539889,PARAGMILK   ,A ,Q,115.20,118.20,112.30,115.60,115.10,115.55,1785,160402,18501213.00,
539894,MADHAVIPL   ,X ,Q,5.25,5.25,5.05,5.10,5.10,5.15,45,9338,47789.00,
539910,KOCL        ,XT,Q,0.77,0.77,0.77,0.77,0.77,0.78,7,2348,1807.00,
539911,SNIM        ,XT,Q,42.25,42.95,42.15,42.95,42.95,42.15,66,750,32142.00,
539917,NAGARFERT   ,T ,Q,6.20,6.28,5.93,6.05,6.05,5.99,158,37611,230022.00,
539921,SEIL        ,T ,Q,148.00,148.00,148.00,148.00,148.00,146.05,1,200,29600.00,
539939,YASHCHEM    ,B ,Q,42.55,42.55,39.60,41.20,41.20,41.20,39,5544,229161.00,
539940,MAXVIL      ,B ,Q,57.00,57.10,56.10,56.80,56.70,56.70,90,6543,369564.00,
539945,ICICINV20   ,B ,Q,78.60,83.99,78.60,79.02,79.54,79.58,291,1935,154460.00,
539956,TAALENT     ,X ,Q,468.85,468.85,431.50,446.85,450.00,449.70,99,2557,1134584.00,
539957,MGL         ,A ,Q,1134.95,1137.20,1090.25,1093.80,1093.80,1134.95,3283,42259,46733599.00,
539963,ZEAL        ,B ,Q,67.85,67.85,67.75,67.80,67.80,67.55,14,335,22714.00,
539978,QUESS       ,A ,Q,655.00,658.15,635.35,640.35,639.30,656.90,1411,57816,37664237.00,
539980,ICICIMCAP   ,B ,Q,86.50,87.20,85.31,86.30,86.30,85.90,22,612,52424.00,
539982,ASYL        ,T ,Q,10.61,10.61,9.62,9.65,9.65,10.11,7,63,636.00,
539984,HUIL        ,XT,Q,3244.95,3244.95,3080.00,3102.35,3080.20,3115.40,25,156,487563.00,
539986,COMSYN      ,T ,Q,100.00,104.00,95.25,104.00,104.00,100.00,33,13636,1360180.00,
539992,LLOYDSTEEL  ,T ,Q,1.20,1.24,1.17,1.19,1.18,1.20,679,918031,1104661.00,
540005,LTI         ,A ,Q,4300.00,4350.00,4242.00,4256.85,4256.85,4268.45,2204,13448,57631873.00,
540006,EASTWEST    ,XT,Q,12.37,12.37,12.37,12.37,12.37,13.02,102,9197,113766.00,
540008,BSLSENETFG  ,B ,Q,533.40,533.40,505.00,519.89,519.96,522.90,11,15,7758.00,
540023,COLORCHIPS  ,XT,Q,26.15,26.15,26.10,26.15,26.15,25.65,14,1171,30616.00,
540025,ADVENZYMES  ,A ,Q,368.00,372.90,365.25,368.25,367.20,363.80,490,9734,3592708.00,
540026,LAHL        ,XT,Q,3.00,3.00,2.98,2.98,2.98,3.13,5,437,1305.00,
540027,PTIL        ,B ,Q,348.75,348.75,335.00,343.80,335.00,331.95,64,32249,11129264.00,
540047,DBL         ,A ,Q,589.95,589.95,566.15,569.55,569.55,575.00,2551,62228,35857342.00,
540048,SPAL        ,B ,Q,155.15,157.65,147.05,149.65,147.95,153.70,128,1703,257977.00,
540061,BIGBLOC     ,B ,Q,94.60,94.60,94.60,94.60,94.60,99.55,10,655,61963.00,
540064,FRETAIL     ,A ,Q,49.35,49.35,49.35,49.35,49.35,47.00,1188,93206,4599716.00,
540065,RBLBANK     ,A ,Q,210.00,213.30,206.70,212.05,212.05,206.35,7793,892139,187986822.00,
540073,BLS         ,B ,Q,95.20,96.20,93.35,95.30,95.55,94.50,1471,41259,3926083.00,
540078,MITSU       ,T ,Q,114.00,114.25,110.15,114.00,114.25,113.00,22,1875,211918.00,
540080,NARAYANI    ,T ,Q,21.15,21.15,19.70,20.75,19.70,20.15,298,9266,189848.00,
540081,GOVNOW      ,B ,Q,1.10,1.10,1.10,1.10,1.10,1.15,1,18,19.00,
540083,TVVISION    ,B ,Q,3.09,3.09,2.81,3.08,3.09,2.95,86,72914,213869.00,
540108,TIAANC      ,X ,Q,40.75,41.80,39.20,41.15,41.35,40.75,66,23495,956056.00,
540115,LTTS        ,A ,Q,2771.00,2795.00,2727.00,2742.05,2742.05,2758.35,1362,8755,24125292.00,
540124,GNA         ,B ,Q,360.05,368.10,358.50,365.60,365.30,361.20,137,1851,672539.00,
540125,RADHIKAJWE  ,M ,Q,17.90,17.90,16.60,16.60,16.60,16.95,2,3200,55200.00,
540132,SIIL        ,X ,Q,4.95,4.95,4.95,4.95,4.95,4.72,1,100,495.00,
540133,ICICIPRULI  ,A ,Q,440.00,451.40,437.50,448.85,450.00,437.05,3473,116554,52051600.00,
540134,IISL        ,X ,Q,4.69,4.69,4.35,4.58,4.63,4.57,42,36379,162591.00,
540135,ARCFIN      ,X ,Q,3.95,3.95,3.81,3.95,3.95,3.88,12,1038,4098.00,
540136,HPL         ,T ,Q,49.90,49.90,47.00,47.70,48.50,48.60,142,27194,1294080.00,
540143,SAGARSOFT   ,X ,Q,80.70,80.95,76.75,78.05,78.05,79.60,53,2236,175518.00,
540145,VALIANTORG  ,B ,Q,1250.00,1334.95,1239.80,1297.15,1296.00,1254.30,525,2486,3227555.00,
540146,ACML        ,M ,Q,19.25,19.25,19.25,19.25,19.25,17.50,1,1000,19250.00,
540147,SHASHIJIT   ,T ,Q,31.15,31.15,31.00,31.00,31.00,31.10,3,61,1900.00,
540153,ENDURANCE   ,A ,Q,1386.00,1394.00,1361.30,1371.95,1371.95,1385.85,1479,147265,203204307.00,
540154,IDFSENSEXE  ,B ,Q,521.00,522.00,513.20,514.00,514.00,529.65,18,32,16541.00,
540173,PNBHOUSING  ,A ,Q,385.00,388.50,380.75,383.70,385.20,379.05,339,6630,2552263.00,
540174,SOUTHERNIN  ,XT,Q,15.02,15.05,15.02,15.05,15.05,14.76,5,239,3596.00,
540175,REGENCY     ,X ,Q,12.20,12.20,11.55,11.55,11.55,11.90,30,5201,60684.00,
540180,VBL         ,A ,Q,973.50,995.20,973.50,982.50,986.20,977.30,757,5065,5005161.00,
540192,LKPSEC      ,X ,Q,6.86,6.86,6.61,6.64,6.61,6.86,48,12046,80793.00,
540198,OSIAJEE     ,X ,Q,24.30,25.70,23.50,23.85,24.00,24.35,266,32432,784568.00,
540203,SFL         ,A ,Q,2102.00,2150.00,2067.90,2128.50,2129.85,2113.45,631,1730,3663000.00,
540204,NIDL        ,XT,Q,78.85,78.85,78.85,78.85,78.85,80.45,4,396,31224.00,
540205,AVL         ,B ,Q,193.20,193.20,186.05,193.20,193.20,189.45,14,1022,197099.00,
540210,TMRVL       ,B ,Q,12.74,13.00,12.21,12.76,12.76,12.71,68,7307,92254.00,
540212,TCIEXP      ,A ,Q,906.05,922.45,872.00,885.50,885.50,914.15,521,3294,2954530.00,
540222,LAURUSLABS  ,A ,Q,376.90,402.20,376.40,396.75,396.75,373.70,8163,362140,142515810.00,
540253,SNTCL       ,XT,Q,1.34,1.34,1.34,1.34,1.34,1.36,5,1032,1382.00,
540254,MTPL        ,X ,Q,4.92,4.92,4.47,4.80,4.80,4.70,8,415,1959.00,
540259,SHANGAR     ,X ,Q,14.19,14.19,12.55,13.19,13.19,13.85,746,144355,1932103.00,
540268,DHANVARSHA  ,X ,Q,487.00,495.00,475.00,489.25,490.45,484.30,138,20897,10078259.00,
540293,PRICOLLTD   ,A ,Q,73.75,75.90,72.10,74.15,74.15,72.55,1068,120681,8973877.00,
540311,JITFINFRA   ,T ,Q,8.10,8.50,8.10,8.50,8.50,8.10,18,3920,33201.00,
540359,PARMAX      ,X ,Q,39.75,39.75,38.50,39.35,39.35,37.90,15,547,21308.00,
540360,LLFICL      ,X ,Q,74.80,74.80,70.40,73.95,73.90,70.70,22,13323,961918.00,
540361,DANUBE      ,XT,Q,14.50,14.55,14.50,14.55,14.55,15.15,5,1601,23234.00,
540366,RADIOCITY   ,B ,Q,23.60,24.45,23.60,23.95,24.00,23.95,127,20970,501625.00,
540376,DMART       ,A ,Q,2879.00,2879.00,2824.40,2844.85,2844.85,2848.40,5023,54802,156557156.00,
540385,KDLL        ,XT,Q,17.10,17.10,17.00,17.00,17.00,16.80,2,60,1021.00,
540395,CHEMCRUX    ,M ,Q,161.80,194.15,161.80,194.15,194.15,161.80,18,9000,1642150.00,
540401,MAXIMUS     ,B ,Q,92.65,109.00,92.65,102.00,102.00,102.80,53,20651,2112559.00,
540403,CLEDUCATE   ,B ,Q,90.75,92.00,90.45,90.45,90.45,95.20,45,4062,367865.00,
540405,OCEANIC     ,T ,Q,59.50,59.50,54.30,54.35,54.30,56.70,15,913,50178.00,
540425,SHANKARA    ,A ,Q,419.30,425.90,418.00,421.70,421.20,412.55,1115,21699,9143200.00,
540481,CLFL        ,X ,Q,17.70,17.70,17.70,17.70,17.70,17.40,4,24,424.00,
540492,STARLENT    ,M ,Q,40.60,40.60,39.90,40.30,40.30,40.10,3,15000,604000.00,
540497,SCHAND      ,T ,Q,103.50,107.75,102.00,106.55,107.75,103.45,81,7018,739977.00,
540519,MEERA       ,M ,Q,76.95,77.15,76.95,77.15,77.15,73.50,5,6000,462420.00,
540526,IRBINVIT    ,IF,Q,56.00,56.05,55.70,55.70,55.70,56.01,8,22500,1257925.00,
540530,HUDCO       ,A ,Q,44.60,45.10,44.00,44.50,44.50,43.90,961,178698,7972055.00,
540544,PSPPROJECT  ,A ,Q,461.95,467.00,452.00,454.30,453.60,464.15,443,8150,3766300.00,
540545,BGJL        ,B ,Q,37.70,37.70,37.70,37.70,37.70,38.45,28,760,28652.00,
540552,AXISAEGPG   ,B ,Q,14.20,14.20,13.11,14.19,13.11,14.20,4,106,1504.00,
540565,INDIGRID    ,IF,Q,133.20,133.20,129.11,129.50,129.50,132.03,49,88452,11572583.00,
540570,VARIMAN     ,X ,Q,32.90,33.25,29.40,32.95,33.25,30.25,176,75346,2370761.00,
540575,STARCEMENT  ,A ,Q,95.00,97.00,95.00,96.00,96.00,97.00,290,8822,849641.00,
540595,TEJASNET    ,A ,Q,177.10,184.30,171.60,184.30,184.30,175.55,1711,147079,26937230.00,
540596,ERIS        ,A ,Q,587.65,595.95,582.10,584.35,584.35,592.05,339,2581,1515924.00,
540602,GTPL        ,B ,Q,123.40,123.90,120.60,121.15,121.00,121.55,226,11179,1362896.00,
540611,AUBANK      ,A ,Q,1230.25,1253.95,1204.00,1220.80,1222.45,1229.25,3384,43577,53778417.00,
540612,ICICILOVOL  ,B ,Q,118.50,121.05,118.50,119.10,119.10,119.10,73,822,97928.00,
540614,GGENG       ,B ,Q,111.00,111.00,106.00,107.00,106.60,108.65,149,20107,2171694.00,
540615,7NR         ,B ,Q,6.72,7.33,6.72,6.85,6.85,7.00,53,7929,55074.00,
540621,BHAGYAPROP  ,B ,Q,27.55,28.05,27.55,28.05,28.05,28.75,6,107,2981.00,
540642,SALASAR     ,B ,Q,370.50,409.90,370.50,403.75,403.75,372.50,445,7062,2823448.00,
540647,GANGESSEC   ,B ,Q,59.00,59.00,59.00,59.00,59.00,59.50,1,2,118.00,
540648,PALASHSEC   ,B ,Q,47.80,47.80,47.50,47.50,47.50,49.20,77,2451,116868.00,
540649,AVADHSUGAR  ,B ,Q,178.85,182.00,178.55,180.45,179.25,179.35,163,3371,606765.00,
540650,MAGADHSUGAR ,B ,Q,97.60,102.95,97.60,100.85,100.85,100.00,19,234,23926.00,
540653,SINTEXPLAST ,B ,Q,3.45,3.48,3.31,3.40,3.39,3.45,515,451481,1527866.00,
540654,GSTL        ,B ,Q,59.15,66.25,58.25,63.25,64.25,60.65,106,12541,795917.00,
540669,UTINEXT50   ,B ,Q,36.20,37.95,35.36,35.92,35.62,36.12,117,8059,296667.00,
540673,SIS         ,A ,Q,404.50,404.65,401.00,402.35,402.00,401.85,529,9608,3864088.00,
540678,COCHINSHIP  ,A ,Q,369.00,371.95,365.15,366.35,366.35,369.60,680,11633,4276909.00,
540679,SMSLIFE     ,B ,Q,502.50,524.85,496.25,514.95,516.00,492.35,79,981,503134.00,
540680,KIOCL       ,B ,Q,155.00,160.50,152.45,155.05,154.70,154.50,550,9406,1472154.00,
540686,SMRUTHIORG  ,X ,Q,217.00,217.00,215.00,216.00,216.00,210.00,97,14649,3163637.00,
540691,ABCAPITAL   ,A ,Q,120.15,122.65,118.50,119.25,119.25,120.10,1562,333985,40083954.00,
540692,APEX        ,A ,Q,215.90,216.65,213.60,214.00,215.15,214.30,271,4691,1008761.00,
540693,SHISHIND    ,B ,Q,36.60,40.20,35.00,38.85,39.95,36.65,334,62103,2352430.00,
540694,ANG         ,M ,Q,87.00,88.00,87.00,88.00,88.00,88.00,2,3200,280000.00,
540697,AMFL        ,XT,Q,1.64,1.76,1.61,1.68,1.70,1.69,79,21126,35310.00,
540699,DIXON       ,A ,Q,3496.00,3539.95,3420.00,3481.95,3481.95,3497.35,11628,43390,150475761.00,
540700,BRNL        ,B ,Q,30.40,30.40,30.00,30.15,30.05,30.05,69,2006,60772.00,
540701,DCAL        ,A ,Q,117.50,123.40,116.30,118.25,118.25,117.35,1312,101819,12229464.00,
540702,LASA        ,B ,Q,59.95,60.50,58.30,59.70,60.10,59.65,624,36172,2157626.00,
540703,PROVESTSER  ,X ,Q,5.40,5.40,5.40,5.40,5.40,5.42,4,1920,10368.00,
540704,MATRIMONY   ,B ,Q,944.10,960.45,921.05,947.85,949.70,941.75,481,1238,1175791.00,
540709,RELHOME     ,B ,Q,2.62,2.74,2.56,2.71,2.73,2.62,482,920350,2458825.00,
540710,CAPACITE    ,B ,Q,200.40,204.40,199.35,200.50,200.50,197.10,219,4474,900011.00,
540716,ICICIGI     ,A ,Q,1426.55,1439.00,1415.45,1426.50,1421.50,1410.15,709,9432,13426052.00,
540717,PQIF        ,X ,Q,4.52,4.52,4.52,4.52,4.52,4.75,1,1,4.00,
540719,SBILIFE     ,A ,Q,869.05,902.85,866.50,896.75,896.75,872.10,1500,29155,25837741.00,
540724,DIAMONDYD   ,A ,Q,594.15,594.55,587.00,589.85,589.75,591.80,75,673,396599.00,
540725,SISL        ,B ,Q,272.90,313.00,272.90,298.05,298.05,266.10,228,3884,1103278.00,
540726,TTFL        ,B ,Q,27.95,27.95,26.20,27.80,27.80,26.75,23,3133,86856.00,
540728,SAYAJIIND   ,X ,Q,166.90,169.95,160.00,160.00,160.00,163.90,13,551,88514.00,
540729,VANTABIO    ,M ,Q,163.00,163.00,155.00,155.00,155.00,169.95,3,2250,360750.00,
540730,MEHAI       ,T ,Q,91.55,91.55,91.55,91.55,91.55,93.40,9,231,21148.00,
540735,IRIS        ,M ,Q,37.90,39.80,36.40,36.40,36.40,34.10,11,44000,1666400.00,
540737,SGRL        ,B ,Q,320.00,328.80,277.90,284.30,284.30,309.20,1364,42501,12189161.00,
540743,GODREJAGRO  ,A ,Q,518.80,523.50,502.45,504.65,504.65,506.90,757,11439,5828681.00,
540744,MESCON      ,XT,Q,6.65,6.81,6.65,6.81,6.81,6.68,29,8798,59860.00,
540749,MASFIN      ,A ,Q,830.00,830.00,798.70,803.80,803.80,827.55,1030,5949,4850207.00,
540750,IEX         ,A ,Q,342.10,367.40,334.60,353.40,353.40,341.35,7065,328183,115656483.00,
540755,GICRE       ,A ,Q,203.50,206.45,198.20,202.70,202.70,203.20,1169,51678,10481488.00,
540757,SCPL        ,M ,Q,157.00,167.00,157.00,158.05,158.05,157.00,5,5600,904920.00,
540762,TIINDIA     ,A ,Q,1141.00,1169.20,1138.30,1145.75,1148.00,1160.15,425,2030,2330038.00,
540767,NAM-INDIA   ,A ,Q,335.90,338.65,327.15,336.15,336.15,335.55,1412,29825,10041855.00,
540768,MAHLOG      ,A ,Q,551.00,581.25,533.00,539.35,539.35,546.55,840,9188,5133092.00,
540769,NIACL       ,A ,Q,153.55,154.55,151.00,152.20,152.20,152.60,326,18504,2830246.00,
540774,IFGLEXPOR   ,B ,Q,334.20,377.25,326.65,369.00,369.00,321.90,1637,39106,14018152.00,
540775,KHADIM      ,B ,Q,147.65,149.15,145.00,145.90,146.70,145.80,182,4794,704638.00,
540776,5PAISA      ,B ,Q,314.00,314.00,275.00,279.10,279.20,285.80,346,6522,1872813.00,
540777,HDFCLIFE    ,A ,Q,687.40,700.70,680.75,697.25,697.25,682.00,1986,51805,35766206.00,
540787,ICICIB22    ,B ,Q,35.74,36.26,35.26,35.60,35.60,35.74,520,97287,3495004.00,
540789,DNAMEDIA    ,B ,Q,0.69,0.74,0.69,0.70,0.69,0.71,34,22834,16195.00,
540795,DYNAMIC     ,B ,Q,23.95,24.40,23.55,24.30,24.10,23.70,30,4203,101057.00,
540797,SHALBY      ,B ,Q,110.40,110.40,107.10,107.90,107.90,109.15,354,30636,3334137.00,
540798,FSC         ,A ,Q,73.05,73.05,73.05,73.05,73.05,69.60,15,2582,188615.00,
