SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532143,SKM EGG PROD,B ,Q,48.95,48.95,48.00,48.75,48.75,49.15,10,306,14926.00,
532144,WELCORP     ,A ,Q,147.50,148.15,136.65,138.85,138.70,147.25,1591,112055,15722614.00,
532145,H.S.(I) LTD.,XT,Q,4.49,4.49,4.49,4.49,4.49,4.31,1,115,516.00,
532149,BNK OF INDIA,A ,Q,70.00,70.00,66.55,67.25,67.25,69.85,1629,267865,18093116.00,
532150,INDRAPRAST  ,B ,Q,57.50,60.50,56.75,59.40,59.40,56.20,1581,165264,9727089.00,
532154,SUNSHINE    ,X ,Q,2.94,2.94,2.80,2.80,2.80,2.94,15,5161,15054.00,
532155,GAIL (I) LTD,A ,Q,139.50,139.50,134.60,134.95,134.95,140.15,3352,451570,61566289.00,
532156,VAIBHAVGBL  ,A ,Q,4050.00,4060.00,3842.55,4019.65,4021.00,4033.20,2144,7189,28534370.00,
532159,TRESCON     ,X ,Q,57.75,57.75,56.00,57.00,57.00,57.75,18,1975,111948.00,
532160,GUJ.STAT.FIN,T ,Q,3.54,3.54,3.47,3.47,3.47,3.54,37,16384,56887.00,
532162,JK PAPER    ,A ,Q,151.90,152.30,143.95,146.05,146.40,154.45,1298,136841,20134996.00,
532163,SAREGAMA (I),A ,Q,1754.70,1754.70,1640.00,1702.55,1700.00,1706.95,950,6603,11106751.00,
532164,MINOLTA FIN.,Z ,Q,1.21,1.27,1.21,1.25,1.27,1.21,7,2528,3140.00,
532173,CYBERTECH   ,B ,Q,116.20,123.90,116.20,120.95,121.10,124.95,680,27672,3339633.00,
532174,ICICI BANK  ,A ,Q,593.00,593.00,563.60,571.15,571.15,593.95,16829,860492,493532465.00,
532175,CYIENT      ,A ,Q,661.00,680.00,658.00,666.95,670.00,661.80,552,9520,6378783.00,
532178,ENGINRS.(I) ,A ,Q,79.45,79.45,75.20,75.80,75.80,78.30,428,53914,4093718.00,
532180,DHANALAK.BNK,B ,Q,15.25,15.85,14.75,14.92,14.92,15.53,176,34772,522405.00,
532181,GUJ.MINERAL ,A ,Q,59.50,59.50,56.10,56.60,56.60,58.95,589,90135,5172521.00,
532183,GAYATRI SUGR,X ,Q,1.77,1.93,1.77,1.80,1.80,1.85,7,751,1415.00,
532187,INDUSIND BNK,A ,Q,986.00,988.00,919.00,937.35,937.35,993.35,21872,539261,507662389.00,
532189,INDIA TOURIS,A ,Q,382.00,386.50,369.55,375.45,377.55,391.30,768,22117,8333901.00,
532209,J & K BANK  ,A ,Q,27.65,27.65,25.80,26.10,26.15,26.65,601,128319,3364235.00,
532210,CITY UNION  ,A ,Q,161.25,162.00,155.30,156.35,156.40,161.25,2360,128495,20173499.00,
532212,ARCHIES LTD ,B ,Q,10.66,10.96,10.54,10.79,10.79,10.67,71,11107,120516.00,
532215,AXIS BANK   ,A ,Q,706.05,708.05,677.80,685.50,685.50,713.55,16874,592345,407753052.00,
532216,HB STOCKHOL.,T ,Q,17.70,17.70,16.10,16.65,16.10,16.90,15,387,6445.00,
532217,SIEL FINANCL,XT,Q,4.41,4.41,4.41,4.41,4.41,4.33,6,14550,64165.00,
532218,SOUTH IND.BK,A ,Q,8.74,8.74,8.35,8.44,8.44,8.69,94516,1338427,11313285.00,
532219,ENERGY DEV. ,T ,Q,9.35,9.45,8.68,9.45,9.45,9.00,44,28304,258576.00,
532221,SONATA SOFT.,A ,Q,525.40,537.95,514.25,522.40,524.25,525.40,1642,40157,21086265.00,
532230,BENGAL TEA &,X ,Q,41.85,41.85,37.75,38.50,38.35,40.00,5,96,3639.00,
532234,NAT.ALUM    ,A ,Q,58.80,59.50,55.65,57.80,57.80,58.80,5515,3025747,174060459.00,
532240,INDIA NIPPON,B ,Q,380.40,384.85,375.15,379.75,383.15,378.10,459,3227,1221900.00,
532256,NALWA SONS  ,B ,Q,1103.85,1289.95,1054.50,1086.20,1086.20,1099.00,56,349,391898.00,
532259,APAR INDUS. ,A ,Q,484.00,484.00,460.35,473.50,471.00,482.25,343,3072,1438960.00,
532262,TCI INDUS.  ,XT,Q,868.15,868.15,868.15,868.15,868.15,826.85,1,5,4340.00,
532268,ACCELYA     ,A ,Q,852.00,887.85,852.00,869.85,869.00,874.90,66,213,183733.00,
532271,CYBERMATE   ,Z ,Q,1.55,1.55,1.49,1.52,1.52,1.52,27,29468,44281.00,
532275,LANDMARC LEI,XT,Q,0.39,0.39,0.37,0.37,0.37,0.38,22,12757,4793.00,
532281,HCL TECHNO  ,A ,Q,1005.00,1040.00,1002.60,1033.45,1033.45,1002.60,11952,369660,377973055.00,
532282,CASTEXTECH  ,T ,Q,0.37,0.37,0.37,0.37,0.37,0.37,1,100,37.00,
532284,TCFC FINANCE,X ,Q,24.75,25.50,24.75,25.05,25.05,24.75,12,2047,51044.00,
532285,GEOJITFSL   ,B ,Q,53.00,53.00,50.20,50.95,51.45,51.75,195,21502,1096973.00,
532286,JINDAL STE  ,A ,Q,368.00,386.00,359.50,382.60,382.60,370.55,6893,505795,188288528.00,
532290,BLB LTD.    ,T ,Q,6.00,6.00,6.00,6.00,6.00,6.15,3,4201,25206.00,
532296,GLENMARK PHA,A ,Q,478.30,492.00,473.20,478.80,478.00,483.45,4142,184441,88882016.00,
532300,WOCKHARDT   ,A ,Q,429.80,442.80,426.65,438.95,438.95,427.75,1745,51860,22576219.00,
532301,TATA COFFEE ,A ,Q,122.00,122.95,117.45,121.00,121.00,122.90,2043,291104,34955721.00,
532304,KJMCCORP    ,X ,Q,14.85,14.85,14.85,14.85,14.85,15.63,3,200,2970.00,
532305,IND-SWIFT LA,B ,Q,78.35,78.35,74.25,74.80,74.60,74.65,53,3630,274239.00,
532307,MELSTAR INFO,Z ,Q,2.05,2.05,1.90,2.03,2.03,1.98,6,1023,1947.00,
532309,GEPIL       ,A ,Q,286.00,286.00,276.50,277.80,278.55,285.90,200,3935,1099773.00,
532310,SHREE RAMA  ,B ,Q,10.20,10.31,9.74,9.99,9.99,10.19,44,5428,53751.00,
532313,MAHINDRALIFE,A ,Q,571.00,577.30,534.60,542.50,538.30,559.05,348,3775,2101583.00,
532316,S KUMARS.COM,Z ,Q,0.90,0.90,0.90,0.90,0.90,0.90,3,800,720.00,
532320,VAARAD      ,X ,Q,3.64,3.64,3.24,3.54,3.40,3.60,17,2253,7703.00,
532321,CADILA HEALT,A ,Q,444.80,448.80,434.35,439.85,439.85,441.85,3078,144130,63525153.00,
532323,SHIVA CEMENT,X ,Q,22.50,23.00,21.40,21.40,21.40,22.50,774,313646,6809500.00,
532324,CINEVISTA   ,B ,Q,6.31,6.80,6.30,6.69,6.80,6.31,32,12338,80354.00,
532326,INTENS TECH ,B ,Q,32.05,33.45,31.25,31.70,31.55,32.80,61,5719,183686.00,
532329,DANLAW TECH.,XT,Q,262.50,262.50,262.30,262.30,262.30,267.65,16,133,34886.00,
532331,AJANTA PHARM,A ,Q,1788.00,1788.00,1700.50,1740.90,1740.90,1743.65,713,6388,11133372.00,
532332,CURATECH    ,Z ,Q,1.70,1.70,1.70,1.70,1.70,1.78,2,1020,1734.00,
532333,HB PORTFOLIO,X ,Q,19.00,20.20,19.00,19.85,19.95,19.90,24,1424,27904.00,
532334,HB ESTATE DE,X ,Q,10.16,11.17,10.16,11.17,11.17,10.69,14,282,2866.00,
532336,BARON INFO. ,XT,Q,0.34,0.34,0.34,0.34,0.34,0.34,1,1,0.00,
532339,COMPUCOM SOF,B ,Q,8.98,8.98,8.50,8.70,8.70,8.74,20,5373,46797.00,
532340,OMNI AX'S SO,X ,Q,1.71,1.71,1.68,1.68,1.68,1.71,2,106,181.00,
532341,IZMO        ,B ,Q,53.00,53.00,51.60,53.00,53.00,50.50,70,16583,878644.00,
532343,TVS MOTOR L ,A ,Q,586.35,595.00,568.50,584.20,585.60,589.10,2329,66244,38469907.00,
532344,SOFTSOL (I) ,X ,Q,83.00,83.00,78.40,78.80,78.40,82.50,20,539,44372.00,
532345,GATI LTD.   ,A ,Q,104.30,104.90,101.40,102.95,103.25,106.35,513,44470,4571311.00,
532348,SUBEX LTX   ,B ,Q,36.75,37.05,35.05,36.05,36.05,37.00,2191,804600,28789659.00,
532349,TRANSPORT CO,A ,Q,265.10,268.45,255.00,258.05,258.75,264.85,390,6429,1667101.00,
532350,PADMALAYA TE,XT,Q,2.60,2.71,2.47,2.48,2.47,2.60,17,3754,9734.00,
532351,AKSH OPTIFIB,B ,Q,5.84,6.26,5.84,6.11,6.11,5.84,186,107212,647848.00,
532356,TRIVENI ENGG,A ,Q,85.00,85.60,80.60,81.75,81.60,85.25,370,40320,3333432.00,
532357,MUKTA ARTS  ,B ,Q,29.25,29.65,28.60,28.85,28.85,29.25,21,304,8885.00,
532359,HITKIT GLOB ,XT,Q,0.49,0.49,0.49,0.49,0.49,0.49,2,788,386.00,
532362,NAGPUR POWER,X ,Q,35.15,37.35,35.15,35.25,35.25,36.85,14,894,32964.00,
532365,DYNACONS SYS,B ,Q,71.20,71.95,69.50,70.10,71.95,72.60,71,3174,224835.00,
532366,PNB GILTS   ,B ,Q,53.70,53.70,50.20,51.35,51.35,51.10,596,43322,2221011.00,
532368,BCG         ,B ,Q,8.55,8.55,8.00,8.20,8.20,8.15,895,880896,7339713.00,
532369,RAMCO INDS. ,A ,Q,258.00,258.45,240.20,251.65,251.90,259.00,435,6843,1692893.00,
532370,RAMCO  SYSTM,A ,Q,566.05,577.90,554.55,567.00,567.00,569.35,799,10651,6042989.00,
532371,TATA TELESER,T ,Q,14.00,14.14,13.44,13.49,13.49,14.14,2341,557237,7558667.00,
532372,VIRINCHI    ,X ,Q,36.05,36.05,34.20,34.40,34.40,36.05,268,76677,2657524.00,
532373,WEPSOLN     ,X ,Q,14.88,15.10,14.06,14.65,14.65,14.57,42,13058,190925.00,
532374,STER TECH   ,A ,Q,200.60,210.90,200.60,206.65,206.90,206.65,2599,71103,14650550.00,
532375,TIPSINDUSTR ,T ,Q,514.00,514.00,480.60,512.20,513.00,490.30,34,709,356794.00,
532378,UNIVERSAL A ,X ,Q,0.91,0.91,0.91,0.91,0.91,0.91,1,200,182.00,
532379,FIRSTOBJ    ,X ,Q,5.51,5.51,5.51,5.51,5.51,5.51,1,50,275.00,
532380,BABA ARTS   ,X ,Q,10.00,10.00,9.25,9.49,9.50,9.69,21,3025,28852.00,
532382,BALAJI TELE.,A ,Q,60.00,60.00,55.95,56.85,56.85,58.90,143,9564,548161.00,
532384,TYCHE INDS  ,X ,Q,179.00,195.60,175.70,179.95,180.00,179.05,365,18782,3437998.00,
532386,CALIFORN.SOF,B ,Q,9.00,9.02,9.00,9.02,9.02,8.77,6,4608,41474.00,
532387,PRITISHN COM,T ,Q,45.95,45.95,45.95,45.95,45.95,43.80,20,4396,201996.00,
532388,INDIAN OVER.,A ,Q,16.75,16.75,16.00,16.25,16.25,17.00,2944,1766321,28662539.00,
532390,TAJ GVK HOTL,A ,Q,112.00,112.00,109.25,111.25,111.00,113.35,385,12703,1400377.00,
532391,OPTO CIRCUIT,T ,Q,3.00,3.18,3.00,3.18,3.18,3.03,84,97898,310533.00,
532395,AXISCADES   ,B ,Q,42.70,43.50,41.55,42.40,42.50,42.65,86,3691,155174.00,
532397,KONNDOR     ,X ,Q,2.30,2.30,2.30,2.30,2.30,2.35,3,125,287.00,
532398,UMESL       ,T ,Q,3.77,3.77,3.42,3.65,3.65,3.60,51,7295,25808.00,
532400,BSOFT       ,A ,Q,260.00,274.15,256.25,270.30,270.30,262.25,6131,269175,71362488.00,
532402,USGTECH     ,X ,Q,1.85,1.85,1.85,1.85,1.85,1.94,2,84,155.00,
532404,SAVEN TECHNO,X ,Q,29.30,29.45,27.70,28.30,28.90,28.70,77,11599,330835.00,
532406,AVANTEL LTD ,X ,Q,395.00,397.00,371.00,376.80,376.80,392.95,248,7971,3035762.00,
532407,MOSCHIP     ,XT,Q,24.90,25.10,24.50,25.10,25.10,23.95,325,224789,5626530.00,
532408,MEGASOFT LTD,B ,Q,9.96,10.40,9.60,10.38,10.40,9.86,40,6228,63419.00,
532410,TRANSCORP IN,X ,Q,8.99,8.99,8.02,8.09,8.03,8.06,69,7854,64366.00,
532411,VISESH INFO.,T ,Q,0.19,0.19,0.19,0.19,0.19,0.19,46,5044804,958512.00,
532413,CEREBRA INTE,B ,Q,53.00,53.00,50.00,50.70,50.70,52.90,182,16563,843250.00,
532416,MID-DAY MULT,B ,Q,3.93,3.93,3.74,3.93,3.93,3.75,8,5200,19872.00,
532419,SMARTLINK   ,B ,Q,83.30,88.60,81.00,85.60,86.00,85.00,34,1872,153673.00,
532424,GODREJ CONS ,A ,Q,730.55,732.90,704.40,722.00,722.75,726.25,1300,43702,31359347.00,
532425,GENUSPRIME  ,X ,Q,8.14,8.14,8.14,8.14,8.14,7.99,7,1250,10175.00,
532430,BF UTILI    ,A ,Q,253.20,255.10,241.75,243.50,246.70,256.90,1001,26600,6531527.00,
532432,UNITD SPR   ,B ,Q,555.00,555.00,532.75,539.85,539.20,557.95,1465,38198,20669011.00,
532435,SANINFRA    ,X ,Q,102.80,104.35,98.10,103.40,103.40,102.80,18,477,48045.00,
532439,OLECTRA     ,B ,Q,228.40,228.40,208.40,216.95,216.95,219.35,1101,52901,11429821.00,
532440,MPS LTD     ,B ,Q,539.00,539.00,494.65,498.00,498.40,537.80,352,4423,2244185.00,
532443,CERA SANITAR,A ,Q,3843.55,3952.45,3740.75,3767.30,3765.50,3871.10,568,6440,24968932.00,
532454,BHARTI ARTL ,A ,Q,520.00,529.10,514.55,528.20,528.20,520.90,12203,639200,333542072.00,
532455,SHALIMAR WIR,X ,Q,4.15,4.41,4.02,4.10,4.10,4.20,15,1093,4598.00,
532456,COMPUAGE INF,B ,Q,19.45,19.45,17.40,17.50,17.50,18.65,281,73833,1306350.00,
532457,GULSHAN POLY,B ,Q,95.40,109.30,95.40,107.65,107.00,94.70,1029,65282,6766541.00,
532459,FAZE3AUTO   ,X ,Q,78.35,79.00,74.90,79.00,79.00,80.60,34,1896,143377.00,
532460,PONNI SUG(ER,B ,Q,156.65,156.65,154.00,154.00,154.00,147.70,2,29,4492.00,
532461,PUNJAB NATIO,A ,Q,38.35,38.45,36.20,36.95,36.95,38.15,7190,5890660,218118747.00,
532466,ORACLE FIN  ,A ,Q,3202.00,3236.10,3175.00,3199.10,3192.05,3206.10,539,2260,7236819.00,
532468,KAMAHOLDING ,A ,Q,6060.00,6120.00,5952.00,6010.00,6000.00,6022.05,102,311,1876763.00,
532470,MATHER & PLA,XT,Q,5.00,5.00,5.00,5.00,5.00,5.26,2,8,40.00,
532475,APTECH LTD  ,A ,Q,215.20,228.55,209.85,215.25,215.25,223.15,3538,115846,25419652.00,
532477,UNION BANK L,A ,Q,34.90,34.90,33.60,34.05,34.05,34.90,742,373605,12720406.00,
532478,UNITED BREWA,A ,Q,1239.00,1239.00,1137.95,1149.45,1149.45,1242.30,4882,142628,167076274.00,
532479,ISMT LTD    ,B ,Q,11.11,11.11,10.80,10.88,10.90,11.01,20,6530,71179.00,
532481,NOIDA-TOLL B,T ,Q,6.20,6.70,6.20,6.70,6.70,6.39,36,24864,165780.00,
532482,GRANULES (I),A ,Q,310.10,316.35,306.00,310.05,310.05,312.20,4551,161566,50108284.00,
532483,CANARA BANK ,A ,Q,154.70,155.20,144.90,146.80,146.80,156.30,4967,989785,146816936.00,
532485,BALMER LA.IN,B ,Q,471.30,474.90,456.00,465.80,465.80,471.30,325,5065,2351153.00,
532486,POKARNA LTD ,B ,Q,269.60,272.00,253.35,257.60,257.00,267.30,615,13822,3587324.00,
532488,DIVI'S LAB. ,A ,Q,3615.20,3680.10,3562.05,3614.50,3601.60,3615.20,1858,26505,96131104.00,
532493,ASTRA MICRO ,A ,Q,132.85,132.90,126.25,127.85,127.90,132.65,259,13725,1756073.00,
532497,RADICOKHAIT ,A ,Q,555.00,562.05,544.45,548.05,551.00,565.20,1942,73809,40818069.00,
532498,SHRMCITYUN  ,A ,Q,1450.00,1490.35,1413.65,1439.65,1443.65,1427.40,541,3687,5314639.00,
532500,MARUTISUZUK ,A ,Q,6922.60,6922.60,6726.80,6768.35,6768.35,6922.60,3566,21589,146705579.00,
532503,RAJAPAMILLS ,X ,Q,697.25,710.30,680.15,684.95,697.95,712.30,18,147,101273.00,
532504,NAVIN FLUORI,A ,Q,2761.00,2772.70,2702.90,2742.00,2742.00,2780.40,2955,17743,48553900.00,
532505,UCOBANK     ,A ,Q,11.60,11.60,11.02,11.21,11.21,11.42,2869,716182,8017499.00,
532507,BAG FIL MED ,B ,Q,2.05,2.05,2.01,2.02,2.02,2.05,27,22150,44902.00,
532508,JSL         ,A ,Q,69.00,72.00,68.20,70.05,70.00,69.95,941,94685,6626772.00,
532509,SUPRAJIT ENG,A ,Q,300.00,300.00,280.00,284.05,283.95,289.90,778,11948,3391736.00,
532513,TVSELE      ,T ,Q,134.10,138.90,131.05,137.60,137.60,134.90,215,11935,1619105.00,
532514,INDRA GAS   ,A ,Q,525.75,525.75,502.40,504.80,505.70,526.50,6380,214397,108922785.00,
532515,TV TODAY    ,A ,Q,269.35,291.50,268.55,279.10,278.55,270.65,1044,14454,4065520.00,
532521,PALRED      ,T ,Q,99.65,102.05,98.35,100.45,101.00,97.20,60,3745,377698.00,
532522,PETRONET LNG,A ,Q,229.65,229.65,222.70,227.40,227.40,227.70,936,68135,15374324.00,
532523,BIOCON LTD. ,A ,Q,405.00,410.55,401.70,406.40,405.55,410.75,2428,120379,48818495.00,
532524,PTC INDIA   ,A ,Q,77.75,82.00,77.75,81.25,81.25,78.80,999,156624,12482909.00,
532525,BANK MAHA   ,A ,Q,21.25,21.80,20.75,21.30,21.30,21.40,795,449969,9511656.00,
532527,RK FORGINGS ,A ,Q,534.55,536.95,505.75,513.20,512.60,530.50,177,1465,757070.00,
532528,DATAM GLOB  ,B ,Q,124.30,124.30,112.55,117.70,118.20,122.80,718,37372,4369211.00,
532529,NDTV        ,B ,Q,55.15,56.55,54.25,56.45,56.45,56.95,135,9595,533587.00,
532531,STAR        ,A ,Q,840.10,853.90,824.35,839.25,839.25,850.40,1487,52456,44048757.00,
532532,JAIPRA      ,A ,Q,7.11,7.20,6.85,6.98,6.98,7.12,5047,1631252,11367992.00,
532538,ULTRATECH CM,A ,Q,6850.30,6993.35,6737.30,6794.35,6799.10,6898.45,2206,20133,137863452.00,
532539,MINDA IND   ,A ,Q,547.00,547.00,522.65,529.15,526.40,538.00,2243,26935,14270237.00,
532540,TCS LTD.    ,A ,Q,3171.00,3262.55,3151.25,3239.30,3239.30,3165.90,21716,1005721,3193021807.00,
532541,COFORGE     ,A ,Q,2937.00,3057.80,2910.05,3037.90,3035.10,2937.75,3623,27251,81829320.00,
532543,GULFPETRO   ,B ,Q,38.20,38.20,37.00,37.70,37.60,38.20,46,1557,58451.00,
532548,CENTURYPLY  ,A ,Q,312.00,325.00,301.05,319.10,319.65,318.40,2080,33538,10503404.00,
532553,WELENT      ,A ,Q,112.00,115.00,109.10,110.95,111.00,113.95,785,38921,4338402.00,
532555,NTPC LTD    ,A ,Q,108.30,108.30,103.80,106.10,107.00,107.75,2162,534450,56470660.00,
532604,SALSTEEL    ,B ,Q,3.32,3.40,3.20,3.35,3.35,3.24,102,221992,746831.00,
532605,JBM AUTO    ,B ,Q,424.95,435.00,410.95,422.30,435.00,425.20,132,1418,589304.00,
532610,DWAR SUGAR  ,A ,Q,31.30,31.75,30.20,30.75,30.75,31.60,187,50861,1555808.00,
532612,INDOCO REM  ,A ,Q,289.00,297.85,285.30,286.00,285.30,288.40,288,4407,1275753.00,
532613,VIPCLOTHNG  ,T ,Q,13.60,13.85,13.16,13.16,13.16,13.85,62,19011,252295.00,
532614,IMPEX       ,T ,Q,0.91,0.91,0.91,0.91,0.91,0.91,1,1,0.00,
532616,XCHANGING   ,B ,Q,67.05,69.30,66.50,67.15,67.25,66.65,317,18422,1244307.00,
532617,JETAIRWAYS  ,Z ,Q,103.00,103.00,98.20,101.00,101.00,98.10,612,43522,4426341.00,
532621,MORARJETEX  ,B ,Q,14.38,15.29,14.21,15.20,15.29,14.95,28,3744,54129.00,
532622,GATEWAY DIST,A ,Q,179.10,182.60,167.25,180.85,180.00,178.45,526,10382,1815050.00,
532624,JINDALPH    ,T ,Q,90.20,90.20,81.70,81.70,81.70,85.95,60,3738,314753.00,
532626,PONDY OXIDES,X ,Q,220.60,224.50,208.00,211.45,211.45,220.60,263,9727,2062139.00,
532627,JPPOWER     ,B ,Q,3.54,3.58,3.27,3.27,3.27,3.44,6055,17497703,59147370.00,
532628,3I INFOTECH ,B ,Q,8.20,8.20,7.90,8.20,8.20,7.81,4626,12074799,98788794.00,
532629,MCNALLYB    ,T ,Q,8.15,8.15,7.75,7.90,7.90,8.15,43,17649,137467.00,
532630,GOKALDAS    ,B ,Q,79.10,79.45,77.30,78.65,79.10,79.30,392,15368,1206424.00,
532633,ALLSEC TECH ,B ,Q,316.50,321.20,311.65,313.85,311.80,327.05,130,1645,520760.00,
532636,IIFL        ,A ,Q,297.90,297.90,278.05,280.20,280.00,292.65,566,23137,6527948.00,
532637,MAN DRUGORG ,B ,Q,108.00,118.65,107.85,116.10,116.35,107.80,525,23898,2733283.00,
532638,SHOPPER STOP,A ,Q,206.10,211.70,202.25,203.75,204.15,215.40,264,8042,1658054.00,
532640,CYBER MEDIA ,T ,Q,9.00,9.70,9.00,9.70,9.70,9.24,11,3669,35571.00,
532641,NDL         ,B ,Q,32.00,32.00,30.50,31.40,31.40,32.30,29,1743,54072.00,
532642,JSWHL       ,A ,Q,3949.00,3980.00,3836.10,3904.30,3906.45,3898.85,116,276,1083959.00,
532644,JK CEMENT   ,A ,Q,2918.05,2979.00,2797.95,2821.00,2821.00,2924.00,1227,4130,12005071.00,
532646,UNIPLY IND  ,Z ,Q,3.80,3.80,3.80,3.80,3.80,3.99,46,67754,257465.00,
532648,YES BANK    ,A ,Q,15.75,15.95,15.20,15.50,15.50,15.75,28803,16934561,263078135.00,
532649,NECTAR LIFE ,B ,Q,19.25,19.45,18.70,18.85,18.85,19.25,144,26709,505671.00,
532650,MSP STEEL   ,B ,Q,7.96,8.12,7.57,8.10,8.10,7.80,61,26783,213970.00,
532651,SPL INDS    ,B ,Q,34.10,34.15,33.00,34.15,34.15,34.20,22,2361,78964.00,
532652,KARNATAKA BK,A ,Q,65.70,65.70,61.75,62.55,62.55,64.95,453,70853,4442343.00,
532654,MCLEOD RUSSE,B ,Q,20.90,20.90,19.20,19.70,19.70,20.05,189,52413,1029734.00,
532656,FACOR ALLOYS,XT,Q,2.12,2.22,2.12,2.22,2.22,2.12,64,130069,288092.00,
532659,IDFC        ,A ,Q,47.65,48.30,45.60,47.40,47.85,47.65,958,965437,45075060.00,
532660,VIVIMED LABS,B ,Q,17.70,17.70,16.80,17.20,17.25,17.70,144,31690,544102.00,
532661,RANE MADRAS ,B ,Q,388.00,388.00,359.00,363.55,364.40,375.15,138,1439,525804.00,
532662,HT MEDIA    ,B ,Q,22.85,22.85,21.75,22.00,22.00,22.85,92,3694,81201.00,
532663,SASKEN      ,A ,Q,873.30,889.60,856.80,874.45,873.50,877.05,421,2335,2027803.00,
532666,FCS SOFTWARE,T ,Q,0.69,0.70,0.65,0.67,0.67,0.68,280,649252,433235.00,
532667,SUZLONENERGY,A ,Q,5.08,5.08,4.86,4.97,4.97,5.08,6012,6432423,31709315.00,
532668,AURIONPRO SO,B ,Q,145.00,145.00,130.20,134.15,134.45,132.40,221,6211,833806.00,
532670,RENUKA SUGAR,B ,Q,9.68,9.80,9.30,9.41,9.41,9.70,278,162411,1545387.00,
532673,KM SUGARMILL,B ,Q,12.75,13.25,12.43,12.67,12.63,12.08,481,152123,1949714.00,
532674,BANNARI AMMA,B ,Q,65.45,65.45,60.00,61.75,63.00,62.90,102,1726,107034.00,
532678,BOMBAY RAYON,B ,Q,7.40,7.40,6.80,7.00,7.00,7.05,59,14030,97648.00,
532679,SORILINFRA  ,B ,Q,146.00,150.50,138.65,141.25,140.35,148.20,524,19413,2781032.00,
532683,AIAENGINEER ,A ,Q,2015.60,2019.00,1973.95,1981.90,1977.00,2052.00,179,938,1865995.00,
532684,EVEREST KANT,B ,Q,82.30,82.30,72.55,76.05,76.05,81.70,1598,173500,13262982.00,
532686,KERNEX MICRO,T ,Q,69.95,70.35,63.65,68.00,69.75,67.00,113,12026,785213.00,
532687,REPRO INDIA ,B ,Q,352.80,363.95,350.95,355.05,355.05,360.55,70,1870,664940.00,
532689,PVR LTD     ,A ,Q,1179.00,1195.50,1131.00,1178.20,1185.00,1236.80,7676,168689,195976740.00,
532692,RADHA MADHAV,T ,Q,2.29,2.48,2.28,2.44,2.44,2.39,8,1512,3532.00,
532693,PUNJ LLOYD  ,Z ,Q,1.37,1.41,1.35,1.35,1.35,1.42,149,478124,649537.00,
532694,BARTRONICSIN,Z ,Q,2.30,2.46,2.30,2.46,2.46,2.40,3,505,1162.00,
532695,CELEBRITYFAS,T ,Q,5.94,6.00,5.65,5.66,5.89,5.94,38,5099,28892.00,
532696,EDUCOMP SOLN,Z ,Q,2.51,2.57,2.51,2.55,2.55,2.45,7,1367,3474.00,
532698,NITINSPINNER,B ,Q,84.75,84.80,81.30,84.60,84.80,84.25,155,7213,598175.00,
532699,ROYALORCH   ,B ,Q,64.00,64.00,62.65,63.30,63.55,65.80,73,5019,316970.00,
532700,ENT NETWORK ,B ,Q,143.00,150.10,140.80,142.55,142.15,147.30,151,4973,707040.00,
532701,CELLA       ,Z ,Q,4.96,5.48,4.96,5.48,5.48,5.22,8,8043,40263.00,
532702,GUJ PETRONET,A ,Q,276.00,276.00,264.55,269.65,268.00,276.15,562,26402,7095517.00,
532705,JAGRAN PRAK ,A ,Q,59.05,59.05,58.05,58.70,58.85,59.00,300,122262,7202774.00,
532706,INOX LEISURE,A ,Q,256.60,276.85,256.60,268.70,269.00,279.05,5109,130990,34694323.00,
532707,DYNEMIC PRO ,B ,Q,514.40,520.75,480.00,500.45,498.70,507.80,717,9732,4790484.00,
532708,GVK POWERINF,Z ,Q,1.94,2.00,1.92,1.92,1.92,2.02,517,1690111,3250424.00,
532710,SADBHAV ENGG,A ,Q,63.50,63.70,62.15,63.05,62.55,64.45,659,44212,2780258.00,
532712,REL COM LTD ,B ,Q,1.79,1.79,1.70,1.72,1.72,1.75,1400,4447265,7702653.00,
532713,SAKUMA EXPO ,B ,Q,4.98,4.98,4.80,4.90,4.90,5.05,160,83834,407148.00,
532714,KEC INTERN  ,A ,Q,420.00,427.00,410.75,414.30,414.30,419.40,314,8417,3487129.00,
532716,GILLA ARBUT ,B ,Q,39.60,41.80,39.60,41.80,41.80,41.40,3,260,10408.00,
532717,INDOTECHTR  ,B ,Q,91.85,91.85,88.00,89.25,89.25,91.25,97,1762,158323.00,
532719,BL KASHYAP  ,T ,Q,20.00,20.40,18.85,20.00,20.20,19.80,139,123948,2432200.00,
532720,M&M FINANSER,A ,Q,205.30,205.30,192.00,195.45,195.45,204.25,2678,367557,72323311.00,
532721,VISA STEEL  ,B ,Q,6.91,6.91,6.56,6.81,6.81,6.61,24,2080,14113.00,
532722,NITCO TILES ,B ,Q,20.10,20.10,19.25,19.50,19.50,20.00,19,1681,33075.00,
532725,SOLAR IND   ,A ,Q,1272.40,1274.45,1240.00,1248.55,1244.60,1278.15,130,565,709290.00,
532726,GALLAN METAL,B ,Q,47.45,52.90,47.45,52.05,51.30,46.50,496,37728,1899951.00,
532728,MALU PAPER  ,B ,Q,26.50,26.90,26.10,26.25,26.45,27.10,28,2042,53659.00,
